SITE_CODE,MSMT_DATE,GWE,LATITUDE,LONGITUDE
356757N1193954W001,2021-09-28 00:00:00,-168.7,35.6757,-119.395
356764N1178045W001,2021-10-19 12:00:00,2147.67,35.6763,-117.805
356772N1192932W001,2021-10-07 21:36:00,9.23,35.6772,-119.293
356775N1176429W001,2021-10-20 12:00:00,2181.45,35.6777,-117.643
356791N1176295W001,2021-10-20 12:00:00,2178.27,35.6791,-117.63
356813N1206042W001,2021-10-18 00:00:00,610.04,35.6813,-120.604
356820N1191517W001,2021-10-18 12:00:00,194.5,35.68199999999999,-119.152
356825N1176185W001,2021-10-20 12:00:00,2182.24,35.6825,-117.62
356825N1191248W001,2021-10-11 19:59:00,63.74,35.6825,-119.125
356883N1182898W001,2021-10-28 00:00:00,2655.11,35.6883,-118.29
356885N1177556W001,2021-10-18 12:00:00,2171.28,35.6886,-117.756
356905N1178095W001,2021-10-19 12:00:00,2151.7,35.6905,-117.81
356908N1177945W001,2021-10-19 12:00:00,2140.63,35.6908,-117.795
356930N1192320W001,2021-10-21 09:44:00,70.9,35.69300000000001,-119.232
356933N1176317W001,2021-10-20 12:00:00,2159.95,35.6933,-117.632
356956N1195623W001,2021-09-28 11:14:00,-128.1,35.6956,-119.562
356958N1181898W001,2021-10-28 00:00:00,2744.41,35.6958,-118.19
356964N1181892W001,2021-10-28 00:00:00,2711.61,35.6964,-118.189
356964N1190665W001,2021-10-12 17:10:00,155.6,35.6964,-119.067
356966N1177565W001,2021-10-18 12:00:00,2174.48,35.6958,-117.756
356996N1178033W001,2021-10-18 12:00:00,2164.71,35.6996,-117.803
356998N1178036W001,2021-10-18 12:00:00,2163.04,35.6998,-117.804
357022N1178471W001,2021-10-21 12:00:00,2159.01,35.7022,-117.847
357036N1193392W001,2021-09-28 11:29:00,-77.1,35.7036,-119.339
357056N1191162W001,2021-10-11 19:17:00,-26.26,35.7056,-119.116
357075N1184076W001,2021-10-29 00:00:00,2701.36,35.7075,-118.408
357085N1190370W001,2021-11-09 12:00:00,196.55,35.7085,-119.037
357089N1178562W001,2021-10-22 12:00:00,2158.85,35.7089,-117.856
357094N1177231W001,2021-10-18 12:00:00,2176.93,35.7094,-117.723
357094N1177234W001,2021-10-18 12:00:00,2173.72,35.7094,-117.723
357100N1177156W001,2021-10-18 12:00:00,2172.72,35.71,-117.716
357111N1178165W001,2021-10-19 12:00:00,2170.13,35.7105,-117.815
357169N1195665W001,2021-09-29 00:00:00,-125.8,35.7169,-119.567
357169N1195665W002,2021-09-29 00:00:00,-146.8,35.7169,-119.567
357169N1195665W003,2021-09-29 00:00:00,-107.9,35.7169,-119.567
357181N1178709W001,2021-10-19 12:00:00,2159.6,35.7181,-117.871
357181N1178709W002,2021-10-19 12:00:00,2154.5,35.7181,-117.871
357181N1178709W003,2021-10-19 12:00:00,2152.85,35.7181,-117.871
357184N1191449W001,2021-10-18 12:00:00,106.6,35.7184,-119.145
357185N1193042W001,2021-10-14 10:18:00,-38.1,35.7185,-119.304
357187N1178427W001,2021-10-19 12:00:00,2157.54,35.7187,-117.835
357187N1178427W003,2021-10-19 12:00:00,2153.14,35.7187,-117.835
357208N1190409W001,2021-10-12 20:32:00,46.8,35.7208,-119.041
357211N1193662W001,2021-10-08 17:28:00,81.21,35.7211,-119.366
357228N1195538W001,2021-09-28 11:24:00,-149.6,35.7228,-119.554
357234N1206500W001,2021-10-19 00:00:00,492.36,35.7234,-120.65
357245N1178702W001,2021-10-22 12:00:00,2165.4,35.7245,-117.87
357247N1178554W001,2021-10-19 12:00:00,2158.0,35.7251,-117.853
357250N1190506W001,2021-10-12 20:46:00,52.79,35.7252,-119.054
357252N1177865W001,2021-10-18 12:00:00,2175.58,35.7255,-117.787
357321N1178309W001,2021-10-19 12:00:00,2161.0,35.7321,-117.831
357322N1178129W001,2021-10-19 12:00:00,2173.41,35.7319,-117.813
357322N1178318W001,2021-10-19 12:00:00,2163.35,35.7321,-117.831
357322N1178318W002,2021-10-19 12:00:00,2163.35,35.7322,-117.832
357322N1178318W003,2021-10-19 12:00:00,2148.0,35.7322,-117.832
357325N1177203W001,2021-10-18 12:00:00,2176.33,35.7325,-117.72
357330N1178268W001,2021-10-19 12:00:00,2195.68,35.73300000000001,-117.827
357395N1192052W001,2021-10-18 09:18:00,8.1,35.7395,-119.205
357403N1190320W001,2021-10-12 19:40:00,38.79,35.7403,-119.032
357430N1177629W001,2021-10-18 12:00:00,2176.54,35.743,-117.763
357436N1192587W001,2021-10-27 11:15:00,-25.5,35.7436,-119.259
357464N1190898W001,2021-09-15 13:52:00,-14.44,35.7471,-119.09
357469N1191838W001,2021-10-29 22:18:00,163.17,35.7469,-119.184
357469N1191838W002,2021-10-29 22:19:00,31.67,35.7469,-119.184
357470N1193360W001,2021-10-18 08:40:00,-45.7,35.747,-119.336
357503N1190578W001,2021-11-01 09:46:00,-24.15,35.7505,-119.058
357503N1190578W001,2021-10-04 09:46:00,-53.45,35.7505,-119.058
357503N1190578W001,2021-09-15 14:15:00,-73.65,35.7505,-119.058
357503N1190578W001,2021-09-01 11:01:00,-90.18,35.7505,-119.058
357535N1206854W001,2021-10-19 00:00:00,509.19,35.7535,-120.685
357536N1206853W001,2021-10-19 00:00:00,524.49,35.7536,-120.685
357536N1206854W001,2021-10-19 00:00:00,502.64,35.7536,-120.685
357586N1178357W001,2021-10-19 12:00:00,2165.29,35.7583,-117.835
357594N1200232W001,2021-10-05 16:03:00,532.83,35.7594,-120.023
357597N1176015W001,2021-10-19 12:00:00,1981.27,35.7597,-117.601
357606N1199674W001,2021-10-04 16:01:00,409.01,35.7606,-119.967
357609N1194366W001,2021-09-29 11:25:00,-213.9,35.7609,-119.437
357609N1194367W001,2021-09-29 00:00:00,-162.2,35.7609,-119.437
357622N1184220W001,2021-10-29 00:00:00,2668.32,35.7622,-118.422
357650N1199729W001,2021-10-04 15:50:00,432.62,35.765,-119.973
357672N1205993W001,2021-11-01 00:00:00,900.52,35.7672,-120.599
357675N1184270W001,2021-10-29 00:00:00,2675.33,35.7675,-118.427
357681N1178525W001,2021-10-18 12:00:00,2160.73,35.7681,-117.852
357704N1177250W001,2021-10-18 12:00:00,2177.55,35.7704,-117.725
357742N1200274W001,2021-10-05 15:48:00,458.64,35.7742,-120.027
357762N1178411W001,2021-10-19 12:00:00,2168.06,35.7761,-117.842
357762N1178411W002,2021-10-19 12:00:00,2162.76,35.7761,-117.842
357762N1178411W003,2021-10-19 12:00:00,2186.93,35.7761,-117.842
357762N1196902W001,2021-11-11 08:00:00,-85.0,35.7762,-119.69
357772N1199663W001,2021-10-04 16:14:00,423.53,35.7772,-119.966
357781N1190720W001,2021-09-15 11:05:00,-61.49,35.7783,-119.073
357797N1191068W001,2021-10-11 16:54:00,-50.0,35.7797,-119.107
357811N1199743W001,2021-10-04 16:22:00,450.03,35.7811,-119.974
357840N1190456W001,2021-11-09 12:00:00,101.01,35.784,-119.046
357850N1177618W001,2021-10-18 12:00:00,2175.13,35.7841,-117.763
357872N1199743W001,2021-10-04 16:26:00,424.84,35.7872,-119.974
357889N1200338W001,2021-10-05 16:27:00,524.15,35.7889,-120.034
357892N1200282W001,2021-10-05 16:18:00,421.95,35.7892,-120.028
357892N1200307W001,2021-10-05 16:20:00,388.05,35.7892,-120.031
357894N1199677W001,2021-10-04 16:39:00,403.55,35.7894,-119.968
357898N1192302W001,2021-10-27 13:50:00,46.0,35.7898,-119.23
357906N1195913W001,2021-10-13 12:00:00,-77.9,35.7906,-119.591
357939N1200404W001,2021-10-05 16:33:00,438.36,35.7939,-120.04
357944N1190845W001,2021-11-01 08:03:00,-34.39,35.7946,-119.085
357944N1190845W001,2021-10-04 09:16:00,-65.29,35.7946,-119.085
357944N1190845W001,2021-09-15 10:39:00,-84.89,35.7946,-119.085
357944N1190845W001,2021-09-01 10:28:00,-90.39,35.7946,-119.085
357955N1178738W001,2021-10-19 12:00:00,2165.14,35.7955,-117.874
357956N1200404W001,2021-10-05 16:39:00,453.66,35.7956,-120.04
357967N1199696W001,2021-10-04 16:48:00,394.45,35.7967,-119.97
358021N1177590W001,2021-10-19 12:00:00,2179.75,35.8021,-117.759
358033N1200557W002,2021-10-05 16:45:00,447.37,35.8033,-120.056
358036N1195732W001,2021-10-13 12:45:00,-194.3,35.8036,-119.573
358036N1200677W001,2021-10-05 16:48:00,503.78,35.8036,-120.068
358044N1199691W001,2021-10-04 16:53:00,384.15,35.8044,-119.969
358100N1199627W001,2021-10-04 16:57:00,375.45,35.81,-119.963
358111N1199688W001,2021-10-04 17:14:00,380.25,35.8111,-119.969
358136N1200582W001,2021-10-05 16:53:00,453.18,35.8136,-120.058
358175N1199599W001,2021-10-04 17:07:00,377.15,35.8175,-119.96
358175N1200699W001,2021-10-05 17:09:00,468.78,35.8175,-120.07
358175N1200902W001,2021-10-05 17:15:00,514.19,35.8175,-120.09
358183N1200582W001,2021-10-05 16:59:00,453.08,35.8183,-120.058
358189N1199693W001,2021-10-04 17:19:00,368.75,35.8189,-119.969
358231N1191126W001,2021-09-15 08:28:00,-57.09,35.8233,-119.112
358317N1176578W001,2021-10-19 12:00:00,-52.54,35.8317,-117.658
358372N1179071W001,2021-10-20 12:00:00,2958.17,35.8372,-117.907
358414N1178717W001,2021-10-19 12:00:00,2242.81,35.8414,-117.872
358414N1178717W002,2021-10-19 12:00:00,2241.2,35.8414,-117.872
358414N1178717W004,2021-10-19 12:00:00,2240.83,35.8414,-117.872
358496N1161827W001,2021-10-20 00:00:00,1472.56,35.8496,-116.183
358510N1161807W001,2021-10-20 00:00:00,1461.49,35.851,-116.181
358511N1161842W001,2021-10-20 00:00:00,1456.34,35.8511,-116.184
358561N1190806W001,2021-11-01 07:38:00,-8.73,35.8558,-119.081
358561N1190806W001,2021-10-04 08:52:00,-27.73,35.8558,-119.081
358561N1190806W001,2021-09-15 08:55:00,-39.33,35.8558,-119.081
358561N1190806W001,2021-09-01 10:03:00,-41.63,35.8558,-119.081
358711N1193926W001,2021-10-18 15:51:00,54.07,35.8711,-119.393
358772N1193581W001,2021-10-18 16:26:00,125.17,35.8772,-119.358
358806N1194463W001,2021-10-18 16:42:00,-11.32,35.8806,-119.446
358870N1177060W001,2021-10-19 12:00:00,-109.13,35.887,-117.706
358986N1194466W001,2021-10-18 16:56:00,-110.31,35.8986,-119.447
359058N1194296W001,2021-10-18 17:11:00,58.09,35.9058,-119.43
359061N1194468W001,2021-10-18 16:59:00,-182.3,35.9061,-119.447
359122N1194368W001,2021-10-18 17:05:00,133.3,35.9122,-119.437
359125N1194293W001,2021-10-18 17:08:00,-141.6,35.9125,-119.429
359125N1194468W001,2021-10-18 17:02:00,-110.3,35.9125,-119.447
359422N1200760W001,2021-10-04 17:43:00,300.0,35.9422,-120.076
359494N1200754W001,2021-10-04 17:54:00,371.5,35.9494,-120.075
359569N1200760W001,2021-10-04 18:01:00,393.0,35.9569,-120.076
359639N1200829W001,2021-10-04 18:09:00,393.71,35.9639,-120.083
359647N1200793W001,2021-10-04 18:06:00,376.51,35.9647,-120.079
359707N1162456W001,2021-10-19 00:00:00,1522.29,35.9707,-116.246
359711N1162424W001,2021-10-19 00:00:00,1523.52,35.9711,-116.242
359717N1200849W001,2021-10-04 18:15:00,396.22,35.9717,-120.085
359718N1162447W001,2021-10-19 00:00:00,1523.48,35.9718,-116.245
359850N1178888W001,2021-10-13 00:00:00,3187.02,35.985,-117.889
360074N1199605W001,2021-10-13 11:00:00,85.58,36.0074,-119.96
360255N1178832W001,2021-10-13 00:00:00,3197.81,36.0255,-117.883
360462N1196418W001,2021-10-01 12:01:00,-257.0,36.0462,-119.642
360497N1179516W001,2021-10-13 00:00:00,3228.68,36.0497,-117.952
360658N1200288W001,2021-10-29 09:07:00,-3.0,36.0656,-120.029
360702N1195369W001,2021-10-05 12:00:00,147.08,36.0703,-119.537
360710N1179533W001,2021-10-13 00:00:00,3237.31,36.071,-117.953
360723N1179530W001,2021-10-13 00:00:00,3237.11,36.0723,-117.953
360723N1179531W001,2021-10-13 00:00:00,3232.57,36.0723,-117.953
360723N1179532W001,2021-10-13 00:00:00,3236.49,36.0723,-117.953
360757N1195438W001,2021-10-01 12:00:00,-179.0,36.0757,-119.544
360800N1179533W001,2021-10-13 00:00:00,3240.08,36.08,-117.953
360800N1179535W001,2021-10-13 00:00:00,3239.55,36.08,-117.953
360879N1199263W001,2021-10-13 10:00:00,-259.83,36.0879,-119.926
360895N1200214W001,2021-10-29 08:59:00,-229.4,36.0895,-120.021
360939N1199498W001,2021-10-29 08:40:00,-179.1,36.0939,-119.95
360972N1179576W001,2021-10-07 00:00:00,3362.68,36.0972,-117.958
361006N1179577W001,2021-10-13 00:00:00,3435.65,36.1006,-117.958
361092N1201102W001,2021-10-29 09:32:00,-37.7,36.109,-120.11
361156N1195191W001,2021-10-15 12:00:00,58.5,36.1156,-119.519
361158N1196258W001,2021-10-08 12:00:00,-170.4,36.1158,-119.626
361168N1199500W001,2021-10-29 08:48:00,33.5,36.1168,-119.95
361175N1190812W001,2021-10-22 12:00:00,273.2,36.1175,-119.081
361181N1190148W001,2021-10-22 12:00:00,357.7,36.1181,-119.015
361200N1191253W001,2021-10-21 12:00:00,248.2,36.12,-119.125
361219N1193946W001,2021-10-08 12:00:00,136.8,36.1219,-119.395
361303N1193665W001,2021-10-11 12:00:00,-23.4,36.1303,-119.367
361319N1193938W001,2021-10-08 12:00:00,98.6,36.1319,-119.394
361338N1195366W001,2021-10-19 12:00:00,-20.22,36.1338,-119.537
361375N1195049W002,2021-10-15 12:00:00,52.07,36.1375,-119.505
361378N1200493W001,2021-10-29 09:41:00,-125.2,36.1377,-120.049
361381N1195558W001,2021-09-01 12:00:00,103.03,36.1381,-119.556
361383N1196218W001,2021-10-18 17:51:00,-177.09,36.1383,-119.622
361429N1198259W001,2021-10-01 12:02:00,-237.0,36.1429,-119.826
361461N1191165W001,2021-10-14 12:00:00,205.2,36.1461,-119.117
361497N1195296W001,2021-10-08 12:00:00,81.2,36.1497,-119.53
361503N1199949W002,2021-10-29 09:50:00,-222.9,36.1521,-119.993
361522N1191706W001,2021-10-14 12:00:00,117.2,36.1522,-119.171
361586N1193782W001,2021-10-15 12:00:00,143.57,36.1586,-119.378
361586N1198402W001,2021-10-18 19:21:00,-201.12,36.1586,-119.84
361600N1197700W001,2021-10-11 12:38:00,-71.83,36.1598,-119.776
361600N1197800W001,2021-10-11 12:31:00,42.38,36.1598,-119.776
361617N1198124W001,2021-10-12 11:45:00,-59.18,36.1615,-119.812
361633N1194479W001,2021-10-15 12:00:00,30.34,36.1633,-119.448
361658N1190593W001,2021-10-15 12:00:00,314.2,36.1658,-119.059
361672N1195299W001,2021-10-08 12:00:00,-100.1,36.1672,-119.53
361675N1196360W001,2021-10-18 18:01:00,-26.49,36.1675,-119.636
361681N1192067W001,2021-10-11 12:00:00,134.9,36.1681,-119.207
361683N1202288W001,2021-10-29 12:25:00,-22.1,36.1683,-120.229
361700N1196900W001,2021-10-01 12:04:00,-215.4,36.17,-119.69
361700N1198510W001,2021-10-12 11:28:00,180.02,36.1649,-119.852
361803N1194813W001,2021-10-15 12:00:00,40.05,36.1803,-119.481
361819N1193935W001,2021-10-15 12:00:00,124.52,36.1819,-119.394
361822N1190831W001,2021-10-18 12:00:00,248.7,36.1822,-119.083
361833N1190278W001,2021-10-15 12:00:00,461.2,36.1833,-119.028
361836N1195116W001,2021-10-15 12:00:00,39.36,36.1836,-119.512
361850N1196188W001,2021-10-18 18:36:00,-154.2,36.185,-119.619
361853N1191551W001,2021-10-12 12:00:00,129.2,36.1853,-119.155
361890N1195650W001,2021-09-01 12:01:00,-61.96,36.189,-119.565
361892N1193667W001,2021-10-15 12:00:00,122.62,36.1892,-119.367
361894N1199052W001,2021-10-19 15:03:00,116.5,36.1897,-119.905
361906N1196252W001,2021-10-18 18:31:00,-104.2,36.1906,-119.625
361922N1192337W003,2021-10-11 12:00:00,106.1,36.1922,-119.234
361958N1197257W001,2021-10-18 18:54:00,-164.16,36.1958,-119.726
361972N1199049W001,2021-10-19 15:16:00,12.8,36.1972,-119.905
362000N1196700W001,2021-10-01 12:03:00,31.0,36.2,-119.67
362036N1193316W001,2021-10-15 12:00:00,66.0,36.2036,-119.332
362037N1199499W001,2021-10-29 10:05:00,32.3,36.2037,-119.95
362042N1198871W001,2021-10-19 15:15:00,-23.9,36.2045,-119.887
362061N1198388W001,2021-10-13 14:00:00,-34.03,36.2056,-119.839
362068N1191038W002,2021-09-15 12:00:00,305.0,36.2068,-119.104
362069N1191723W001,2021-10-08 12:00:00,109.2,36.2069,-119.172
362107N1194164W001,2021-10-15 12:00:00,71.59,36.2107,-119.416
362107N1194164W002,2021-10-15 12:00:00,42.09,36.2107,-119.416
362108N1192092W001,2021-10-11 12:00:00,158.5,36.2108,-119.209
362144N1192426W001,2021-10-11 12:00:00,153.5,36.2144,-119.243
362180N1193716W001,2021-10-15 12:00:00,64.0,36.218,-119.372
362187N1200216W001,2021-10-29 11:20:00,-130.1,36.2187,-120.022
362219N1193155W001,2021-10-15 12:00:00,94.0,36.2219,-119.315
362264N1202099W001,2021-10-29 12:17:00,76.6,36.2264,-120.21
362273N1191386W002,2021-09-15 12:00:00,153.0,36.2273,-119.139
362294N1200127W001,2021-10-29 11:16:00,108.7,36.2299,-120.012
362297N1195121W001,2021-10-15 12:00:00,107.85,36.2297,-119.512
362344N1194396W001,2021-10-15 12:00:00,83.92,36.2344,-119.44
362365N1193451W001,2021-10-15 12:00:00,73.0,36.2365,-119.345
362397N1193661W001,2021-10-15 12:00:00,79.34,36.2397,-119.366
362400N1198300W001,2021-10-11 13:15:00,-102.81,36.2405,-119.835
362410N1197802W001,2021-10-12 10:45:00,-79.78,36.2438,-119.78
362411N1201324W001,2021-10-29 11:51:00,-91.6,36.2411,-120.132
362481N1192609W001,2021-10-11 12:00:00,167.7,36.2481,-119.261
362500N1198310W001,2021-10-13 09:45:00,164.46,36.251,-119.834
362533N1198874W001,2021-10-29 10:31:00,-58.0,36.2526,-119.887
362539N1196004W001,2021-10-07 12:00:00,99.6,36.2539,-119.6
362544N1192431W001,2021-10-11 12:00:00,184.3,36.2544,-119.243
362550N1199238W001,2021-10-29 10:47:00,-123.6,36.2548,-119.923
362617N1193944W001,2021-10-15 12:00:00,63.72,36.2617,-119.394
362617N1193944W002,2021-10-15 12:00:00,134.52,36.2617,-119.394
362620N1193624W001,2021-10-15 12:00:00,75.35,36.262,-119.362
362620N1193624W002,2021-10-15 12:00:00,105.15,36.262,-119.362
362625N1191356W002,2021-10-11 12:00:00,194.9,36.2625,-119.136
362681N1191009W001,2021-10-11 12:00:00,178.3,36.2681,-119.101
362683N1191728W001,2021-10-11 12:00:00,211.0,36.2683,-119.173
362689N1195018W001,2021-10-15 12:00:00,118.86,36.2689,-119.502
362694N1201479W001,2021-10-29 11:40:00,-142.0,36.2695,-120.148
362756N1191545W001,2021-10-11 12:00:00,216.6,36.2756,-119.154
362811N1192076W001,2021-10-11 12:00:00,204.0,36.2811,-119.208
362839N1192634W001,2021-10-11 12:00:00,199.1,36.2839,-119.263
362853N1191209W001,2021-10-11 12:00:00,215.42,36.2853,-119.121
362864N1195654W002,2021-10-07 12:00:00,103.8,36.2864,-119.565
362925N1199046W001,2021-10-19 16:25:00,-85.2,36.2922,-119.905
362944N1198055W001,2021-10-12 07:30:00,-89.61,36.2944,-119.805
362947N1192617W001,2021-10-11 12:00:00,202.7,36.2947,-119.262
362981N1196189W001,2021-10-07 12:00:00,-45.6,36.2981,-119.619
363034N1193312W001,2021-10-15 12:00:00,164.0,36.3034,-119.331
363049N1164559W001,2021-10-25 00:00:00,2050.2,36.3049,-116.456
363049N1164559W002,2021-10-25 00:00:00,2051.51,36.3049,-116.456
363117N1191842W001,2021-10-11 12:00:00,284.8,36.3117,-119.184
363128N1202288W001,2021-10-28 11:51:00,-104.9,36.3126,-120.229
363133N1198477W002,2021-10-12 10:00:00,-85.84,36.3133,-119.848
363133N1198512W001,2021-10-12 09:00:00,67.0,36.3133,-119.851
363136N1200218W001,2021-10-28 13:48:00,-128.6,36.3136,-120.022
363144N1197968W001,2021-10-12 08:02:00,95.61,36.3144,-119.797
363226N1193315W001,2021-10-15 12:00:00,155.0,36.3226,-119.331
363235N1180034W001,2021-11-02 00:00:00,3603.44,36.3235,-118.003
363235N1180034W001,2021-09-29 00:00:00,3603.79,36.3235,-118.003
363235N1180034W002,2021-11-02 00:00:00,3585.78,36.3235,-118.003
363235N1180034W002,2021-09-29 00:00:00,3585.74,36.3235,-118.003
363250N1193935W001,2021-10-15 12:00:00,118.0,36.325,-119.394
363274N1195809W001,2021-10-14 15:15:00,103.39,36.3274,-119.581
363274N1197327W001,2021-11-03 12:00:00,71.69,36.3274,-119.733
363277N1195806W001,2021-10-14 15:15:00,-17.61,36.3277,-119.581
363283N1200304W001,2021-10-28 13:42:00,128.0,36.3283,-120.031
363309N1192627W001,2021-10-15 12:00:00,245.6,36.3309,-119.263
363330N1190784W001,2021-10-06 12:00:00,379.0,36.333,-119.078
363338N1190817W001,2021-10-06 12:00:00,359.3,36.3338,-119.082
363393N1195832W001,2021-10-28 12:00:00,98.3,36.34,-119.58
363400N1198800W001,2021-10-15 12:00:00,-49.1,36.34,-119.88
363403N1191434W001,2021-10-12 12:00:00,364.0,36.3403,-119.143
363408N1195266W001,2021-10-07 12:00:00,183.9,36.3408,-119.527
363417N1194818W001,2021-10-27 00:00:00,139.0,36.3417,-119.482
363417N1196979W001,2021-11-03 00:00:00,58.7,36.34,-119.7
363419N1196799W001,2021-11-03 12:00:00,109.1,36.34,-119.68
363426N1195264W001,2021-10-07 12:00:00,-13.1,36.3426,-119.526
363438N1191012W001,2021-10-15 12:00:00,355.0,36.3438,-119.101
363447N1168294W001,2021-10-04 00:00:00,421.57,36.3447,-116.829
363461N1198468W001,2021-10-15 12:00:00,59.4,36.3461,-119.847
363471N1192720W001,2021-10-15 12:00:00,210.0,36.3471,-119.272
363493N1193672W001,2021-10-15 12:00:00,146.0,36.3493,-119.367
363500N1197800W001,2021-10-11 11:30:00,-23.5,36.3461,-119.781
363500N1197800W003,2021-10-11 11:28:00,193.83,36.346,-119.781
363503N1192954W001,2021-10-15 12:00:00,193.0,36.3503,-119.295
363503N1199368W001,2021-10-29 14:21:00,137.9,36.3501,-119.937
363560N1203240W001,2021-10-28 11:25:00,110.0,36.356,-120.324
363572N1195468W001,2021-10-28 12:00:00,113.9,36.3572,-119.547
363603N1197266W001,2021-11-02 12:00:00,215.78,36.3603,-119.727
363649N1190628W001,2021-10-06 12:00:00,402.06,36.3649,-119.063
363649N1191318W001,2021-10-12 12:00:00,386.0,36.3649,-119.132
363692N1192520W001,2021-10-12 12:00:00,270.9,36.3692,-119.252
363700N1198300W001,2021-10-01 00:00:00,48.1,36.37,-119.83
363700N1203371W001,2021-10-28 11:17:00,-18.6,36.3688,-120.337
363717N1200954W001,2021-10-28 13:26:00,16.0,36.3718,-120.094
363717N1201310W001,2021-10-28 13:18:00,-205.0,36.3717,-120.13
363722N1199504W001,2021-10-19 16:45:00,-21.46,36.3722,-119.95
363752N1198257W001,2021-10-15 12:00:00,55.4,36.3752,-119.826
363800N1199000W001,2021-10-15 12:00:00,-23.8,36.38,-119.9
363840N1197762W002,2021-10-15 09:00:00,-30.68,36.384,-119.776
363856N1194443W001,2021-10-07 12:00:00,172.7,36.3856,-119.444
363863N1197571W001,2021-10-18 19:52:00,100.77,36.3863,-119.757
363863N1197745W001,2021-10-12 07:00:00,43.56,36.3863,-119.774
363864N1192834W001,2021-10-12 12:00:00,191.1,36.3864,-119.283
363865N1199596W001,2021-10-28 14:02:00,-72.2,36.3865,-119.96
363880N1190651W001,2021-10-12 12:00:00,419.5,36.38800000000001,-119.065
363936N1200399W001,2021-10-28 14:22:00,73.7,36.3937,-120.04
363981N1198804W001,2021-10-19 17:03:00,207.81,36.3981,-119.88
363983N1198344W001,2021-10-15 12:00:00,40.5,36.3983,-119.834
363990N1191352W001,2021-10-15 12:00:00,354.9,36.399,-119.135
363992N1195716W001,2021-10-28 12:00:00,143.72,36.3992,-119.572
363993N1191028W001,2021-10-15 12:00:00,315.9,36.3993,-119.103
364000N1198100W001,2021-10-15 12:00:00,45.8,36.4,-119.81
364000N1199139W001,2021-10-15 12:00:00,-27.4,36.4,-119.914
364002N1197624W001,2021-10-15 12:00:00,87.77,36.4002,-119.762
